Method,Target_Feature,Effect_Size,AUC_Mean,AUC_Std,Delta_AUC,Normalized_Delta,RSD_QC,RSD_Pat,AUC_Raw_Mean,RSD_QC_Raw
INSOC,9,0.0287,0.5,0.1933390094242695,0.0092592592592593,0.3226222626005937,8.361992946457358,14.784917815162665,0.4907407407407407,26.47473479327075
INSOC,10,0.0287,0.7222222222222223,0.17470335429734454,0.0864197530864198,3.011141117605529,5.642489383693631,14.42295822273462,0.6358024691358025,15.588235109929796
INSOC,11,0.0287,0.5030864197530864,0.1616765537494913,0.01851851851851849,0.6452445252011835,9.522632347324306,16.561636810051507,0.48456790123456794,40.44292499063709
INSOC,12,0.0287,0.5,0.13981174880131017,-0.0030864197530865445,-0.10754075420020176,7.892790210937663,14.507447586366789,0.5030864197530865,19.679643475519555
INSOC,13,0.0287,0.5061728395061729,0.1591826784966374,-0.0092592592592593,-0.3226222626005937,17.133341981452688,20.905379305583637,0.5154320987654322,39.63121784075345
INSOC,14,0.0287,0.5277777777777778,0.16769231737291512,0.040123456790123524,1.3980298046025688,5.979845978586936,13.92797169121646,0.48765432098765427,28.428162006447895
INSOC,15,0.0287,0.5030864197530865,0.16994938145600252,0.0030864197530866555,0.10754075420020562,7.944661158110853,13.468539821548248,0.4999999999999999,30.48030659946083
INSOC,16,0.0287,0.5154320987654322,0.1598991832961558,0.012345679012345734,0.43016301680079155,8.064028779994272,18.892853881946284,0.5030864197530864,35.6406719934226
INSOC,17,0.0287,0.5740740740740742,0.17762338975232295,0.06481481481481499,2.2583558382041518,3.590162471825733,10.391367637951689,0.5092592592592592,23.1023523310738
INSOC,18,0.0287,0.48148148148148145,0.186108807798535,-0.015432098765432056,-0.5377037710009855,30.26179052601572,42.98802035604363,0.4969135802469135,51.931989871637775
INSOC,19,0.0287,0.4876543209876544,0.17475787243076626,-0.00925925925925919,-0.3226222626005898,14.968777127830304,31.069025451989567,0.49691358024691357,61.38349961491213
INSOC,20,0.0287,0.558641975308642,0.16114540101489644,0.0092592592592593,0.3226222626005937,4.833377862606583,12.512193568810147,0.5493827160493827,23.27253935146643
INSOC,21,0.0287,0.5493827160493827,0.1827514980628082,0.043209876543209846,1.5055705588027626,14.044868204333975,23.70889133041206,0.5061728395061729,57.027462171254314
INSOC,22,0.0287,0.5524691358024691,0.21374431719976278,0.015432098765432167,0.5377037710009894,9.627189015451917,18.281287463572692,0.537037037037037,23.062041349470633
INSOC,23,0.0287,0.49691358024691357,0.19704802098163415,0.003086419753086489,0.10754075420019982,10.89490766619139,24.106013170551893,0.4938271604938271,39.89587676082198
INSOC,24,0.0287,0.5154320987654322,0.1732798623162741,0.012345679012345734,0.43016301680079155,8.848946964391422,15.224522610281069,0.5030864197530864,28.89041707997307
INSOC,25,0.0287,0.478395061728395,0.1808652509133779,-0.006172839506172811,-0.21508150840039383,15.34419675213118,18.3061251215803,0.48456790123456783,33.99107814630658
INSOC,26,0.0287,0.5895061728395061,0.1644804024009164,0.043209876543209846,1.5055705588027626,10.646979618261105,18.74270122311041,0.5462962962962963,36.07572107612504
INSOC,27,0.0287,0.49691358024691357,0.18212491965348063,0.003086419753086489,0.10754075420019982,37.872472550242684,43.583251548596024,0.4938271604938271,59.97262674574255
INSOC,28,0.0287,0.4999999999999999,0.17371910221568257,-0.0030864197530865445,-0.10754075420020176,28.041121078132157,29.00772016837461,0.5030864197530864,56.456872012447654
INSOC,29,0.0287,0.49691358024691357,0.17927821890688403,0.0,0.0,27.552390155913127,28.02739031999145,0.49691358024691357,49.61038194674126
INSOC,30,0.0287,0.49074074074074076,0.16666666666666666,0.0092592592592593,0.3226222626005937,118.25277711825836,95.92124487610532,0.48148148148148145,128.8599398887483
INSOC,0,0.0373,0.6327160493827161,0.18368735822674706,-0.0030864197530864335,-0.08274583566596777,7.599877364060643,12.72577681262562,0.6358024691358025,9.168907954552049
INSOC,1,0.0373,0.49691358024691357,0.2051482636775786,5.551115123125783e-17,1.4882345775609451e-15,14.826430790118907,15.561236553977622,0.4969135802469135,33.77667483416764
INSOC,2,0.0373,0.6913580246913581,0.1122201170536904,0.0092592592592593,0.2482375069979033,4.5808182913163575,11.825054207510819,0.6820987654320988,11.816788244580854
INSOC,3,0.0373,0.5864197530864197,0.1773550357846746,0.00925925925925919,0.24823750699790034,5.543297975992333,12.19074736076732,0.5771604938271605,14.581531813810592
INSOC,4,0.0373,0.7006172839506174,0.17410252810086982,-0.00925925925925919,-0.24823750699790034,7.602586936233682,12.059942706993398,0.7098765432098766,8.4158085563581
INSOC,5,0.0373,0.558641975308642,0.14782629647935863,0.01851851851851849,0.4964750139958036,7.693354735570218,11.752022855602423,0.5401234567901235,18.620262298166132
INSOC,6,0.0373,0.5617283950617283,0.19719299808596655,0.058641975308642014,1.5721708776533816,10.490666073490463,14.492414870851302,0.5030864197530863,34.90798298314577
INSOC,7,0.0373,0.44753086419753085,0.1568314322952161,-0.04012345679012341,-1.075695863657575,26.5653515936725,36.50210324134635,0.48765432098765427,30.510963333447922
INSOC,8,0.0373,0.537037037037037,0.1712337223046938,0.01851851851851849,0.4964750139958036,6.4768861363960735,14.055081065087153,0.5185185185185185,25.9828561574089
INSOC,9,0.0373,0.5339506172839507,0.2069512915338298,0.024691358024691357,0.6619666853277392,8.361992946457358,14.946203111161605,0.5092592592592593,26.47473479327075
INSOC,10,0.0373,0.75,0.15603981061437702,0.0771604938271605,2.068645891649185,5.642489383693631,14.761847242899123,0.6728395061728395,15.588235109929796
INSOC,11,0.0373,0.5061728395061729,0.1548140272096846,0.01234567901234579,0.3309833426638726,9.522632347324306,16.640363641908653,0.4938271604938271,40.44292499063709
INSOC,12,0.0373,0.5246913580246914,0.14311139653542754,-0.012345679012345734,-0.3309833426638711,7.892790210937663,14.613855272162656,0.5370370370370371,19.679643475519555
